iteration,primary_purpose,autoWorkRatio,mode,tripTotals,tripPercents
2,social,no_auto,hov2,366,9.82023074859136
2,social,no_auto,hov3,55,1.475717735444057
2,social,no_auto,ride_hail,19,0.5097933995170378
2,social,no_auto,ride_hail_pooled,9,0.24148108398175475
2,social,no_auto,walk,1853,49.71827206868795
2,social,no_auto,walk_transit,990,26.56291923799302
2,univ,auto_deficient,bike,32,2.982292637465051
2,univ,auto_deficient,bike_transit,22,2.050326188257223
2,univ,auto_deficient,car,268,24.976700838769805
2,univ,auto_deficient,drive_transit,1,0.09319664492078285
2,univ,auto_deficient,hov2,183,17.054986020503264
2,univ,auto_deficient,hov3,93,8.667287977632805
2,univ,auto_deficient,walk,304,28.33178005591799
2,univ,auto_deficient,walk_transit,170,15.843429636533084
2,univ,auto_sufficient,bike,187,2.1938057250117318
2,univ,auto_sufficient,bike_transit,114,1.337400281557954
2,univ,auto_sufficient,car,3692,43.31299859221023
2,univ,auto_sufficient,drive_transit,49,0.5748474894415767
2,univ,auto_sufficient,hov2,1238,14.523697794462695
2,univ,auto_sufficient,hov3,963,11.297512904739559
2,univ,auto_sufficient,ride_hail,8,0.09385265133740028
2,univ,auto_sufficient,ride_hail_pooled,7,0.08212106992022525
2,univ,auto_sufficient,walk,1507,17.679493195682777
2,univ,auto_sufficient,walk_transit,759,8.904270295635852
2,univ,no_auto,bike,173,4.260034474267422
2,univ,no_auto,bike_transit,126,3.1026840679635557
2,univ,no_auto,hov2,337,8.298448657966018
2,univ,no_auto,hov3,79,1.9453336616596897
2,univ,no_auto,ride_hail,2,0.04924895345973898
2,univ,no_auto,walk,912,22.457522777640975
2,univ,no_auto,walk_transit,2432,59.886727407042606
2,work,auto_deficient,bike,651,4.734545454545454
2,work,auto_deficient,bike_transit,228,1.658181818181818
2,work,auto_deficient,car,4679,34.02909090909091
2,work,auto_deficient,drive_transit,33,0.24
2,work,auto_deficient,hov2,2133,15.512727272727272
2,work,auto_deficient,hov3,1346,9.789090909090909
2,work,auto_deficient,ride_hail,34,0.24727272727272728
2,work,auto_deficient,ride_hail_pooled,6,0.04363636363636364
2,work,auto_deficient,walk,3145,22.87272727272727
2,work,auto_deficient,walk_transit,1495,10.872727272727273
2,work,auto_sufficient,bike,2072,1.8145196602154305
2,work,auto_sufficient,bike_transit,660,0.5779840616516332
2,work,auto_sufficient,car,73765,64.59847622383747
2,work,auto_sufficient,drive_transit,404,0.35379630440493914
2,work,auto_sufficient,hov2,11838,10.366932305806113
2,work,auto_sufficient,hov3,9654,8.454330501795255
2,work,auto_sufficient,ride_hail,76,0.06655574043261231
2,work,auto_sufficient,ride_hail_pooled,26,0.02276906909536737
2,work,auto_sufficient,ride_hail_transit,2,0.0017514668534897979
2,work,auto_sufficient,walk,11877,10.401085909449163
2,work,auto_sufficient,walk_transit,3816,3.341798756458534
2,work,no_auto,bike,1646,4.150486660951133
2,work,no_auto,bike_transit,1502,3.787382117101215
2,work,no_auto,hov2,7126,17.968631801906298
2,work,no_auto,hov3,3401,8.575823289121994
2,work,no_auto,ride_hail,56,0.141207322608301
2,work,no_auto,ride_hail_pooled,13,0.03278027131978415
2,work,no_auto,walk,10403,26.231781733824196
2,work,no_auto,walk_transit,15511,39.11190680316708
3,atwork,auto_deficient,bike,131,4.553354188390685
3,atwork,auto_deficient,bike_transit,27,0.9384775808133473
3,atwork,auto_deficient,car,1211,42.092457420924575
3,atwork,auto_deficient,drive_transit,12,0.4171011470281543
3,atwork,auto_deficient,hov2,381,13.242961418143901
3,atwork,auto_deficient,hov3,272,9.454292665971497
3,atwork,auto_deficient,ride_hail,8,0.2780674313521029
3,atwork,auto_deficient,ride_hail_transit,1,0.03475842891901286
3,atwork,auto_deficient,walk,530,18.421967327076814
3,atwork,auto_deficient,walk_transit,304,10.56656239137991
3,atwork,auto_sufficient,bike,531,2.0671130488944254
3,atwork,auto_sufficient,bike_transit,44,0.17128620367486766
3,atwork,auto_sufficient,car,16700,65.01090003114295
3,atwork,auto_sufficient,drive_transit,106,0.41264403612581746
3,atwork,auto_sufficient,hov2,2916,11.35160386172532
3,atwork,auto_sufficient,hov3,1864,7.256306446589847
3,atwork,auto_sufficient,ride_hail,23,0.08953597010277171
3,atwork,auto_sufficient,ride_hail_pooled,6,0.023357209592027407
3,atwork,auto_sufficient,walk,2455,9.556991591404547
3,atwork,auto_sufficient,walk_transit,1043,4.060261600747431
3,atwork,no_auto,bike,295,4.4901065449010655
3,atwork,no_auto,bike_transit,126,1.9178082191780823
3,atwork,no_auto,hov2,1074,16.34703196347032
3,atwork,no_auto,hov3,538,8.188736681887367
3,atwork,no_auto,ride_hail,78,1.187214611872146
3,atwork,no_auto,ride_hail_pooled,12,0.182648401826484
3,atwork,no_auto,walk,1881,28.63013698630137
3,atwork,no_auto,walk_transit,2566,39.05631659056317
3,eatout,auto_deficient,bike,82,6.890756302521009
3,eatout,auto_deficient,bike_transit,18,1.5126050420168067
3,eatout,auto_deficient,car,339,28.48739495798319
3,eatout,auto_deficient,drive_transit,6,0.5042016806722689
3,eatout,auto_deficient,hov2,142,11.932773109243698
3,eatout,auto_deficient,hov3,154,12.941176470588237
3,eatout,auto_deficient,ride_hail,8,0.6722689075630253
3,eatout,auto_deficient,walk,340,28.57142857142857
3,eatout,auto_deficient,walk_transit,101,8.487394957983193
3,eatout,auto_sufficient,bike,536,3.1016723569237894
3,eatout,auto_sufficient,bike_transit,175,1.0126728777269833
3,eatout,auto_sufficient,car,8615,49.852439094959784
3,eatout,auto_sufficient,drive_transit,51,0.29512181008043514
3,eatout,auto_sufficient,hov2,1637,9.472831433366125
3,eatout,auto_sufficient,hov3,3191,18.465366587581737
3,eatout,auto_sufficient,ride_hail,80,0.46293617267519244
3,eatout,auto_sufficient,ride_hail_pooled,40,0.23146808633759622
3,eatout,auto_sufficient,walk,2382,13.783924541403856
3,eatout,auto_sufficient,walk_transit,574,3.3215670389445053
3,eatout,no_auto,bike,263,4.348544973544974
3,eatout,no_auto,bike_transit,223,3.6871693121693125
3,eatout,no_auto,hov2,685,11.326058201058201
3,eatout,no_auto,hov3,443,7.324735449735449
3,eatout,no_auto,ride_hail,41,0.6779100529100529
3,eatout,no_auto,ride_hail_pooled,1,0.016534391534391533
3,eatout,no_auto,walk,2176,35.978835978835974
3,eatout,no_auto,walk_transit,2216,36.64021164021164
3,escort,auto_deficient,bike,139,6.402579456471671
3,escort,auto_deficient,bike_transit,25,1.1515430677107323
3,escort,auto_deficient,car,769,35.42146476278213
3,escort,auto_deficient,drive_transit,1,0.046061722708429294
3,escort,auto_deficient,hov2,207,9.534776600644864
3,escort,auto_deficient,hov3,253,11.653615845232611
3,escort,auto_deficient,ride_hail,40,1.8424689083371717
3,escort,auto_deficient,ride_hail_pooled,4,0.18424689083371718
3,escort,auto_deficient,walk,559,25.748502994011975
3,escort,auto_deficient,walk_transit,174,8.014739751266697
3,escort,auto_sufficient,bike,1350,3.4445805266380893
3,escort,auto_sufficient,bike_transit,342,0.872627066748316
3,escort,auto_sufficient,car,18677,47.65513370075526
3,escort,auto_sufficient,drive_transit,30,0.07654623392529088
3,escort,auto_sufficient,hov2,4179,10.66289038579302
3,escort,auto_sufficient,hov3,6571,16.766176770769544
3,escort,auto_sufficient,ride_hail,189,0.4822412737293325
3,escort,auto_sufficient,ride_hail_pooled,30,0.07654623392529088
3,escort,auto_sufficient,walk,6371,16.255868544600936
3,escort,auto_sufficient,walk_transit,1453,3.7073892631149215
3,escort,no_auto,bike,125,9.912767644726408
3,escort,no_auto,bike_transit,42,3.330689928628073
3,escort,no_auto,hov2,141,11.181601903251389
3,escort,no_auto,hov3,85,6.740681998413957
3,escort,no_auto,ride_hail,11,0.8723235527359239
3,escort,no_auto,ride_hail_pooled,20,1.5860428231562251
3,escort,no_auto,walk,537,42.585249801744645
3,escort,no_auto,walk_transit,300,23.790642347343375
3,othdiscr,auto_deficient,bike,188,7.895842083158337
3,othdiscr,auto_deficient,bike_transit,50,2.099958000839983
3,othdiscr,auto_deficient,car,618,25.955480890382194
3,othdiscr,auto_deficient,drive_transit,4,0.16799664006719867
3,othdiscr,auto_deficient,hov2,237,9.95380092398152
3,othdiscr,auto_deficient,hov3,293,12.305753884922302
3,othdiscr,auto_deficient,ride_hail,8,0.33599328013439733
3,othdiscr,auto_deficient,ride_hail_pooled,5,0.20999580008399832
3,othdiscr,auto_deficient,walk,754,31.667366652666946
3,othdiscr,auto_deficient,walk_transit,224,9.407811843763126
3,othdiscr,auto_sufficient,bike,1393,3.3467073493020685
3,othdiscr,auto_sufficient,bike_transit,305,0.7327679408019604
3,othdiscr,auto_sufficient,car,20812,50.001201258919345
3,othdiscr,auto_sufficient,drive_transit,121,0.2907046584820892
3,othdiscr,auto_sufficient,hov2,4519,10.856978113062489
3,othdiscr,auto_sufficient,hov3,6881,16.531725248059967
3,othdiscr,auto_sufficient,ride_hail,163,0.3916104077072772
3,othdiscr,auto_sufficient,ride_hail_pooled,59,0.1417485524830022
3,othdiscr,auto_sufficient,walk,6045,14.523220334910986
3,othdiscr,auto_sufficient,walk_transit,1325,3.1833361362708117
3,othdiscr,no_auto,bike,664,5.3513862024500325
3,othdiscr,no_auto,bike_transit,607,4.892005157962605
3,othdiscr,no_auto,hov2,1565,12.612830431979368
3,othdiscr,no_auto,hov3,1118,9.010315925209541
3,othdiscr,no_auto,ride_hail,141,1.1363636363636365
3,othdiscr,no_auto,ride_hail_pooled,16,0.1289490651192779
3,othdiscr,no_auto,walk,4709,37.951321727917474
3,othdiscr,no_auto,walk_transit,3588,28.91682785299807
3,othmaint,auto_deficient,bike,114,7.728813559322035
3,othmaint,auto_deficient,bike_transit,19,1.2881355932203389
3,othmaint,auto_deficient,car,484,32.813559322033896
3,othmaint,auto_deficient,hov2,138,9.35593220338983
3,othmaint,auto_deficient,hov3,165,11.186440677966102
3,othmaint,auto_deficient,ride_hail,33,2.2372881355932206
3,othmaint,auto_deficient,ride_hail_pooled,1,0.06779661016949153
3,othmaint,auto_deficient,walk,366,24.8135593220339
3,othmaint,auto_deficient,walk_transit,155,10.508474576271185
3,othmaint,auto_sufficient,bike,754,2.8380006022282447
3,othmaint,auto_sufficient,bike_transit,190,0.7151460403492924
3,othmaint,auto_sufficient,car,15416,58.0246913580247
3,othmaint,auto_sufficient,drive_transit,53,0.19948810599217104
3,othmaint,auto_sufficient,hov2,2085,7.847786811201446
3,othmaint,auto_sufficient,hov3,3195,12.025745257452575
3,othmaint,auto_sufficient,ride_hail,185,0.6963264077085215
3,othmaint,auto_sufficient,ride_hail_pooled,102,0.3839205058717254
3,othmaint,auto_sufficient,walk,3674,13.828666064438423
3,othmaint,auto_sufficient,walk_transit,914,3.4402288467329116
3,othmaint,no_auto,bike,1149,15.639036341363822
3,othmaint,no_auto,bike_transit,367,4.995236150809855
3,othmaint,no_auto,hov2,520,7.077718796787805
3,othmaint,no_auto,hov3,174,2.3683135973866882
3,othmaint,no_auto,ride_hail,99,1.347488770926909
3,othmaint,no_auto,ride_hail_pooled,18,0.2449979583503471
3,othmaint,no_auto,walk,2118,28.828093099224173
3,othmaint,no_auto,walk_transit,2902,39.499115285150395
3,school,auto_deficient,bike,297,5.923414439569206
3,school,auto_deficient,bike_transit,50,0.9972078181092939
3,school,auto_deficient,car,394,7.857997606701236
3,school,auto_deficient,drive_transit,32,0.6382130035899481
3,school,auto_deficient,hov2,556,11.088950937375348
3,school,auto_deficient,hov3,1874,37.37534902273634
3,school,auto_deficient,ride_hail,14,0.2792181890706023
3,school,auto_deficient,ride_hail_pooled,2,0.03988831272437176
3,school,auto_deficient,walk,1274,25.408855205424814
3,school,auto_deficient,walk_transit,521,10.390905464698843
3,school,auto_sufficient,bike,2418,3.948012931456748
3,school,auto_sufficient,bike_transit,414,0.6759625118375078
3,school,auto_sufficient,car,4704,7.6805015837769
3,school,auto_sufficient,drive_transit,110,0.1796035659471639
3,school,auto_sufficient,hov2,10506,17.15377330764458
3,school,auto_sufficient,hov3,31534,51.487444077980605
3,school,auto_sufficient,ride_hail,45,0.07347418606929433
3,school,auto_sufficient,ride_hail_pooled,17,0.027756914737288963
3,school,auto_sufficient,walk,9470,15.462234268360383
3,school,auto_sufficient,walk_transit,2028,3.311236652189531
3,school,no_auto,bike,270,1.381851681252879
3,school,no_auto,bike_transit,768,3.9306003377859664
3,school,no_auto,hov2,1780,9.10998515788935
3,school,no_auto,hov3,344,1.760581401299964
3,school,no_auto,walk,8981,45.964481293822615
3,school,no_auto,walk_transit,7396,37.85250012794923
3,shopping,auto_deficient,bike,218,7.858687815428983
3,shopping,auto_deficient,bike_transit,50,1.802451333813987
3,shopping,auto_deficient,car,810,29.19971160778659
3,shopping,auto_deficient,drive_transit,15,0.5407354001441961
3,shopping,auto_deficient,hov2,271,9.76928622927181
3,shopping,auto_deficient,hov3,228,8.21917808219178
3,shopping,auto_deficient,ride_hail,23,0.829127613554434
3,shopping,auto_deficient,ride_hail_pooled,3,0.10814708002883922
3,shopping,auto_deficient,walk,857,30.894015861571738
3,shopping,auto_deficient,walk_transit,299,10.778658976207641
3,shopping,auto_sufficient,bike,1531,2.9494490251984278
3,shopping,auto_sufficient,bike_transit,422,0.812976805116745
3,shopping,auto_sufficient,car,29749,57.31101179009016
3,shopping,auto_sufficient,drive_transit,71,0.1367804577329121
3,shopping,auto_sufficient,hov2,4422,8.518918085844186
3,shopping,auto_sufficient,hov3,6419,12.36610927024736
3,shopping,auto_sufficient,ride_hail,372,0.716652539107652
3,shopping,auto_sufficient,ride_hail_pooled,162,0.31209062186946135
3,shopping,auto_sufficient,walk,6889,13.271557370732834
3,shopping,auto_sufficient,walk_transit,1871,3.60445403406026
3,shopping,no_auto,bike,1385,9.679899357003077
3,shopping,no_auto,bike_transit,676,4.724629577858541
3,shopping,no_auto,hov2,1291,9.022924238188427
3,shopping,no_auto,hov3,408,2.851551579535924
3,shopping,no_auto,ride_hail,173,1.2091137824993012
3,shopping,no_auto,ride_hail_pooled,12,0.08386916410399776
3,shopping,no_auto,walk,5034,35.18311434162706
3,shopping,no_auto,walk_transit,5329,37.244897959183675
3,social,auto_deficient,bike,44,6.136680613668061
3,social,auto_deficient,bike_transit,22,3.0683403068340307
3,social,auto_deficient,car,176,24.546722454672246
3,social,auto_deficient,drive_transit,2,0.2789400278940028
3,social,auto_deficient,hov2,55,7.670850767085077
3,social,auto_deficient,hov3,125,17.433751743375176
3,social,auto_deficient,ride_hail,4,0.5578800557880056
3,social,auto_deficient,ride_hail_pooled,2,0.2789400278940028
3,social,auto_deficient,walk,213,29.707112970711297
3,social,auto_deficient,walk_transit,74,10.320781032078104
3,social,auto_sufficient,bike,433,3.3770082670410235
3,social,auto_sufficient,bike_transit,95,0.7409140539697395
3,social,auto_sufficient,car,6570,51.240056153486194
3,social,auto_sufficient,drive_transit,16,0.12478552487911403
3,social,auto_sufficient,hov2,864,6.738418343472158
3,social,auto_sufficient,hov3,2135,16.65106847605678
3,social,auto_sufficient,ride_hail,36,0.28076743097800655
3,social,auto_sufficient,ride_hail_pooled,43,0.33536109811261894
3,social,auto_sufficient,walk,2204,17.18920605209796
3,social,auto_sufficient,walk_transit,426,3.3224145999064105
3,social,no_auto,bike,394,10.563002680965146
3,social,no_auto,bike_transit,172,4.611260053619303
3,social,no_auto,hov2,366,9.8123324396782845
3,social,no_auto,hov3,55,1.4745308310991956
3,social,no_auto,ride_hail,40,1.0723860589812333
3,social,no_auto,ride_hail_pooled,10,0.2680965147453083
3,social,no_auto,walk,1710,45.84450402144772
3,social,no_auto,walk_transit,983,26.353887399463805
3,univ,auto_deficient,bike,39,3.627906976744186
3,univ,auto_deficient,bike_transit,8,0.7441860465116279
3,univ,auto_deficient,car,289,26.883720930232556
3,univ,auto_deficient,drive_transit,4,0.37209302325581395
3,univ,auto_deficient,hov2,140,13.023255813953488
3,univ,auto_deficient,hov3,98,9.11627906976744
3,univ,auto_deficient,ride_hail,7,0.6511627906976745
3,univ,auto_deficient,ride_hail_pooled,4,0.37209302325581395
3,univ,auto_deficient,walk,304,28.27906976744186
3,univ,auto_deficient,walk_transit,182,16.930232558139537
3,univ,auto_sufficient,bike,257,3.0143091719446398
3,univ,auto_sufficient,bike_transit,96,1.1259676284306825
3,univ,auto_sufficient,car,3751,43.99483931503636
3,univ,auto_sufficient,drive_transit,104,1.2197982641332394
3,univ,auto_sufficient,hov2,1027,12.045507858315741
3,univ,auto_sufficient,hov3,937,10.989913206661974
3,univ,auto_sufficient,ride_hail,12,0.14074595355383532
3,univ,auto_sufficient,ride_hail_pooled,9,0.1055594651653765
3,univ,auto_sufficient,walk,1401,16.432090077410276
3,univ,auto_sufficient,walk_transit,932,10.931269059347876
3,univ,no_auto,bike,260,6.400787789266371
3,univ,no_auto,bike_transit,124,3.052683407188577
3,univ,no_auto,hov2,304,7.483998030526834
3,univ,no_auto,hov3,73,1.7971442639094042
3,univ,no_auto,ride_hail,12,0.29542097488921715
3,univ,no_auto,ride_hail_pooled,1,0.02461841457410143
3,univ,no_auto,walk,845,20.802560315115706
3,univ,no_auto,walk_transit,2443,60.14278680452979
3,work,auto_deficient,bike,728,5.294545454545455
3,work,auto_deficient,bike_transit,206,1.498181818181818
3,work,auto_deficient,car,4760,34.61818181818182
3,work,auto_deficient,drive_transit,111,0.8072727272727274
3,work,auto_deficient,hov2,2091,15.207272727272727
3,work,auto_deficient,hov3,1202,8.74181818181818
3,work,auto_deficient,ride_hail,47,0.3418181818181818
3,work,auto_deficient,ride_hail_pooled,3,0.02181818181818182
3,work,auto_deficient,ride_hail_transit,2,0.014545454545454545
3,work,auto_deficient,walk,3070,22.327272727272724
3,work,auto_deficient,walk_transit,1530,11.127272727272727
3,work,auto_sufficient,bike,2351,2.0587411117727417
3,work,auto_sufficient,bike_transit,477,0.4177028967739676
3,work,auto_sufficient,car,73382,64.25969385967984
3,work,auto_sufficient,drive_transit,803,0.7031769939402431
3,work,auto_sufficient,hov2,11819,10.34974955339942
3,work,auto_sufficient,hov3,9525,8.340922624260044
3,work,auto_sufficient,ride_hail,94,0.08231461697432484
3,work,auto_sufficient,ride_hail_pooled,26,0.022767872780132405
3,work,auto_sufficient,ride_hail_transit,3,0.0026270622438614314
3,work,auto_sufficient,walk,11602,10.159725384426775
3,work,auto_sufficient,walk_transit,4114,3.6025780237486424
3,work,no_auto,bike,2517,6.347084930401453
3,work,no_auto,bike_transit,1548,3.9035707080895703
3,work,no_auto,hov2,5405,13.629715553762356
3,work,no_auto,hov3,3726,9.395803913657454
3,work,no_auto,ride_hail,439,1.1070203752269518
3,work,no_auto,ride_hail_pooled,33,0.08321565462981642
3,work,no_auto,walk,9902,24.969739761952795
3,work,no_auto,walk_transit,16086,40.563849102279605
